scorer,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_1,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_2,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_3,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_4,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_5,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_6,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_7,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_8,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_9,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_10,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_11,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_12,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_13,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_14,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_15,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_16,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_17,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_18,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_19,DLC_resnet50_UPPER_LIMB_PANCAMJun11shuffle1_1000000_20
2709,521.051330566406,158.290542602539,0.839364528656006,527.135986328125,162.86848449707,0.996027112007141,498.055084228516,164.710693359375,0.999818503856659,475.475463867188,175.908462524414,0.999814569950104,454.863037109375,183.877075195312,0.997787594795227,447.539642333984,170.682525634766,0.955876648426056,437.172393798828,156.723617553711,0.00768265780061483
2710,522.850341796875,163.162872314453,0.65750652551651,527.443359375,167.341094970703,0.994822978973389,500.102691650391,167.307983398438,0.999828934669495,476.491333007812,176.552001953125,0.999890446662903,454.918975830078,183.24772644043,0.99836403131485,447.237060546875,170.500534057617,0.96572345495224,436.97265625,156.575088500977,0.00832580775022507
2711,524.340515136719,168.229354858398,0.620584666728973,527.577026367188,173.723754882812,0.99698942899704,500.910919189453,169.980850219727,0.999688267707825,476.028625488281,178.305969238281,0.999951839447021,454.271881103516,183.245666503906,0.998711109161377,447.168487548828,170.889419555664,0.969363629817963,437.216064453125,156.857528686523,0.00771229434758425
2712,526.654602050781,175.040344238281,0.545247316360474,527.833129882812,179.970001220703,0.992626011371613,502.698913574219,173.495269775391,0.999347507953644,476.706695556641,179.946044921875,0.999956607818604,455.046508789062,184.084594726562,0.998818337917328,446.877197265625,171.140121459961,0.971253752708435,436.828948974609,157.68229675293,0.00651592994108796
2713,529.585205078125,180.553207397461,0.504349887371063,532.435729980469,185.950592041016,0.985976219177246,505.071868896484,176.089218139648,0.999740660190582,477.735137939453,181.552795410156,0.999948620796204,454.902526855469,183.782363891602,0.998803019523621,447.563354492188,171.216598510742,0.966073334217072,440.612518310547,155.586517333984,0.00645628897473216
2714,530.204284667969,182.243759155273,0.447851777076721,533.020202636719,188.224639892578,0.993337273597717,505.629760742188,179.015853881836,0.999859809875488,478.880249023438,183.583053588867,0.999931693077087,455.171600341797,184.334915161133,0.998779475688934,447.535247802734,172.047760009766,0.970660269260406,440.647033691406,155.97509765625,0.00617966614663601
2715,530.446105957031,182.56233215332,0.328008860349655,533.5224609375,189.687072753906,0.991645753383636,504.978454589844,180.672958374023,0.999883651733398,479.105133056641,184.534851074219,0.999925017356873,455.527496337891,184.77424621582,0.998497247695923,447.858062744141,172.307495117188,0.974609136581421,441.004699707031,156.445495605469,0.0053767254576087
2716,530.595703125,185.42724609375,0.374267101287842,532.028015136719,191.000915527344,0.989556729793549,504.086700439453,182.89225769043,0.999774396419525,478.304565429688,185.632247924805,0.99990701675415,454.884307861328,184.886123657227,0.998829305171967,447.603942871094,172.689025878906,0.975275039672852,440.430541992188,156.869033813477,0.00461440300568938
2717,530.647216796875,186.562881469727,0.405962914228439,533.076232910156,193.42805480957,0.990992784500122,504.657775878906,184.934951782227,0.999629616737366,478.804260253906,186.722961425781,0.999840140342712,454.891937255859,185.42578125,0.998908877372742,447.763854980469,172.878387451172,0.975686490535736,439.646087646484,156.898162841797,0.00414619222283363
2718,531.057678222656,188.053268432617,0.378731369972229,533.473815917969,195.000579833984,0.989576578140259,506.229553222656,186.545486450195,0.999601542949677,478.995422363281,186.656219482422,0.999854326248169,454.712829589844,186.005752563477,0.998897433280945,447.609954833984,172.973419189453,0.973897993564606,439.929443359375,156.929885864258,0.00457824533805251
2719,530.357971191406,187.937759399414,0.415957808494568,532.839660644531,195.098678588867,0.991280853748322,505.725891113281,187.025192260742,0.999542474746704,479.262878417969,187.526901245117,0.999849557876587,454.375640869141,186.783889770508,0.999103605747223,447.407073974609,173.046112060547,0.970779180526733,440.234710693359,156.972183227539,0.00635027000680566
2720,530.280822753906,187.79508972168,0.42949452996254,532.363891601562,194.821243286133,0.990157127380371,505.527130126953,186.829330444336,0.999548256397247,478.937835693359,187.780792236328,0.999852895736694,454.555358886719,187.375152587891,0.998936712741852,447.709167480469,173.249374389648,0.957788527011871,440.477600097656,156.848541259766,0.00621935911476612
2721,529.71044921875,187.270202636719,0.419311910867691,531.358581542969,194.043395996094,0.989563167095184,505.057006835938,186.401306152344,0.99951708316803,478.593139648438,187.814041137695,0.999863505363464,454.524505615234,187.936340332031,0.998909711837769,447.727325439453,173.618148803711,0.952094435691833,440.422760009766,157.254150390625,0.00582636706531048
2722,529.217224121094,186.118316650391,0.401090621948242,529.98974609375,192.03401184082,0.990185737609863,503.857818603516,185.600952148438,0.999482393264771,477.859802246094,187.472747802734,0.999857664108276,454.595886230469,188.216293334961,0.998810648918152,447.8193359375,173.838333129883,0.95322597026825,440.463531494141,157.609466552734,0.00552577851340175
2723,527.556884765625,184.266418457031,0.401282787322998,529.772277832031,191.386795043945,0.988497138023376,503.932189941406,185.097717285156,0.99966824054718,477.749877929688,187.495361328125,0.999876856803894,454.263397216797,188.381958007812,0.998534560203552,447.482971191406,174.073425292969,0.939916491508484,440.618560791016,157.804840087891,0.00440825009718537
2724,526.03125,183.033340454102,0.448284894227982,528.286437988281,190.002883911133,0.991864562034607,503.348999023438,184.621932983398,0.999657988548279,475.601440429688,187.726821899414,0.999862551689148,453.906158447266,188.745590209961,0.998606503009796,447.187347412109,174.344345092773,0.934881865978241,440.395874023438,158.136932373047,0.00355794187635183
2725,524.142456054688,181.162231445312,0.513143241405487,526.439208984375,188.445281982422,0.989987552165985,501.147766113281,184.685119628906,0.999785363674164,473.785064697266,187.867233276367,0.999801218509674,453.146575927734,188.673187255859,0.998727381229401,446.504608154297,174.585235595703,0.928803324699402,440.131317138672,158.096588134766,0.00384381995536387
2726,522.074584960938,181.273544311523,0.583843767642975,524.500610351562,188.276611328125,0.979836642742157,499.475280761719,184.660675048828,0.999794781208038,471.7373046875,187.802307128906,0.999531984329224,452.428771972656,189.069122314453,0.998792231082916,446.074157714844,174.894470214844,0.923205375671387,440.184356689453,158.205581665039,0.00352795468643308
2727,519.563598632812,181.440353393555,0.616293907165527,522.909973144531,187.136672973633,0.979976654052734,497.638824462891,184.518035888672,0.999724805355072,470.68359375,188.13117980957,0.998878180980682,451.328948974609,189.042846679688,0.998610854148865,445.415802001953,175.044036865234,0.891294300556183,436.235870361328,158.400009155273,0.00234194658696651
2728,519.178039550781,181.670318603516,0.60960590839386,521.999328613281,187.388214111328,0.974950432777405,497.556671142578,183.954635620117,0.99974399805069,469.178039550781,188.58219909668,0.99905663728714,450.137023925781,190.05241394043,0.99787962436676,444.945281982422,175.41064453125,0.808346033096313,435.868927001953,158.432327270508,0.00278388196602464
2729,516.735595703125,182.214996337891,0.638155937194824,519.850830078125,187.838043212891,0.985216498374939,494.810028076172,184.409973144531,0.999869108200073,467.180419921875,188.772232055664,0.999269187450409,448.506988525391,190.759552001953,0.996037483215332,443.871551513672,175.972305297852,0.679804861545563,435.3720703125,158.559997558594,0.00194531050510705
2730,512.973022460938,181.682647705078,0.641426920890808,515.593994140625,186.246124267578,0.993735790252686,491.866638183594,184.102416992188,0.999911189079285,465.668090820312,189.375015258789,0.999405384063721,447.653991699219,192.169906616211,0.991682410240173,442.009399414062,176.684921264648,0.636627554893494,435.186340332031,158.880233764648,0.00222917762584984
2731,511.618591308594,181.167678833008,0.601398646831512,514.894653320312,185.69450378418,0.994276225566864,490.183990478516,183.617645263672,0.99991774559021,463.748779296875,189.648635864258,0.999320149421692,446.302795410156,192.218627929688,0.980675160884857,441.157287597656,176.901306152344,0.550923049449921,434.907897949219,158.71614074707,0.00160224002320319
2732,508.885070800781,181.328170776367,0.558958947658539,511.438385009766,184.912506103516,0.991957068443298,487.260833740234,183.063293457031,0.999882459640503,463.469818115234,189.88053894043,0.999418616294861,443.560394287109,194.530212402344,0.947723627090454,437.404632568359,178.498718261719,0.492585629224777,511.473419189453,185.20524597168,0.000929322501178831
2733,506.745330810547,180.017974853516,0.553479015827179,509.262725830078,184.548034667969,0.994747698307037,485.052001953125,182.899291992188,0.999931693077087,461.166717529297,190.412796020508,0.99959260225296,442.259094238281,194.940216064453,0.946744382381439,436.711120605469,178.854705810547,0.501850128173828,509.334899902344,184.008270263672,0.000830346893053502
2734,504.745391845703,179.902923583984,0.51789653301239,506.248199462891,184.742935180664,0.993044435977936,483.068572998047,182.513320922852,0.999921798706055,460.217864990234,190.661331176758,0.999733507633209,440.587432861328,195.337448120117,0.937857866287231,436.826110839844,179.529602050781,0.511127352714539,499.524963378906,188.698699951172,0.00119392341002822
2735,502.113616943359,178.906295776367,0.539569973945618,504.266265869141,184.391403198242,0.992728590965271,481.836639404297,181.647476196289,0.999840617179871,457.287078857422,190.860595703125,0.99962854385376,439.058776855469,194.679428100586,0.909290432929993,434.932189941406,179.998489379883,0.438106715679169,500.042053222656,187.553375244141,0.00163605704437941
2736,498.331848144531,178.764511108398,0.605153501033783,501.127349853516,184.035766601562,0.996595084667206,477.804016113281,182.685333251953,0.999912738800049,454.671630859375,190.485656738281,0.997763872146606,437.350219726562,195.479476928711,0.901999711990356,433.544281005859,180.745880126953,0.450950860977173,499.473297119141,185.935974121094,0.00207473081536591
2737,495.609893798828,179.141845703125,0.646356403827667,498.828125,183.669998168945,0.996844887733459,474.334686279297,183.390762329102,0.999913930892944,452.672515869141,190.014724731445,0.995822668075562,436.626037597656,195.012542724609,0.9447420835495,432.866546630859,180.017761230469,0.539509654045105,498.076538085938,184.460235595703,0.00370607129298151
2738,494.035339355469,178.666229248047,0.675742149353027,496.855224609375,182.980407714844,0.997435867786407,473.046203613281,183.492141723633,0.999806582927704,452.114898681641,192.369903564453,0.995919823646545,436.060668945312,194.941116333008,0.96310156583786,432.674041748047,180.000534057617,0.677280366420746,496.415740966797,183.159729003906,0.00451264530420303
2739,488.466156005859,180.239868164062,0.586421728134155,491.358337402344,183.755599975586,0.997100055217743,469.534729003906,183.354721069336,0.99984347820282,449.602630615234,192.310928344727,0.996001303195953,433.571472167969,193.95849609375,0.972383916378021,431.240173339844,179.770172119141,0.809408009052277,491.74853515625,182.940811157227,0.00266755069606006
2740,485.770660400391,179.420547485352,0.537909269332886,489.044219970703,183.030731201172,0.996286630630493,466.286163330078,183.598297119141,0.999815881252289,444.905670166016,193.38720703125,0.987464189529419,430.402252197266,193.504516601562,0.96280974149704,429.421142578125,179.724838256836,0.825789213180542,490.272216796875,182.820098876953,0.00219214265234768
2741,483.480255126953,177.954940795898,0.53350830078125,487.854217529297,183.170745849609,0.996149778366089,465.240203857422,182.549453735352,0.999786555767059,441.718505859375,191.740386962891,0.986353158950806,428.385772705078,192.77783203125,0.944814026355743,427.993743896484,178.878540039062,0.815997779369354,491.014862060547,182.370803833008,0.00269871344789863
2742,482.380279541016,178.819732666016,0.548958539962769,487.561065673828,183.782196044922,0.99604994058609,463.669525146484,183.08268737793,0.999768674373627,440.346282958984,190.788787841797,0.984459280967712,428.104858398438,192.91423034668,0.950271368026733,426.927215576172,178.417083740234,0.816890835762024,489.918518066406,183.820724487305,0.00230592139996588
2743,478.125732421875,178.89436340332,0.710255980491638,483.328857421875,183.938079833984,0.997319638729095,459.590606689453,184.420013427734,0.999536871910095,439.518524169922,190.105911254883,0.973409652709961,425.724884033203,192.975830078125,0.910990357398987,425.532318115234,178.160278320312,0.877509593963623,480.165924072266,177.542037963867,0.00423414586111903
2744,473.859985351562,178.70036315918,0.711054027080536,478.676574707031,183.1162109375,0.997235715389252,456.402160644531,184.917175292969,0.998292148113251,437.786529541016,190.420684814453,0.972888350486755,424.671478271484,193.424682617188,0.899842023849487,424.962615966797,177.933120727539,0.911349058151245,482.391021728516,182.172607421875,0.00303565827198327
2745,471.816619873047,179.277236938477,0.716070592403412,476.474212646484,183.054382324219,0.998144268989563,454.381622314453,185.202392578125,0.998566091060638,436.266418457031,191.073196411133,0.983218610286713,423.516510009766,193.577255249023,0.920777201652527,424.361145019531,177.980972290039,0.947324514389038,479.767547607422,182.715362548828,0.00248723826371133
2746,469.781005859375,179.296844482422,0.730262756347656,473.269714355469,182.161346435547,0.99852055311203,452.278289794922,184.938125610352,0.999191582202911,434.697906494141,191.241653442383,0.983408451080322,422.040313720703,194.023849487305,0.938308775424957,424.028625488281,177.919708251953,0.968657970428467,478.56689453125,182.019226074219,0.00312464358285069
2747,468.593841552734,179.203155517578,0.75560075044632,471.619842529297,182.011352539062,0.998548209667206,450.813812255859,184.833908081055,0.998949229717255,433.571746826172,191.019470214844,0.976747095584869,421.161682128906,193.809371948242,0.925451219081879,423.561462402344,177.610366821289,0.973674833774567,461.937561035156,173.574356079102,0.00400740327313542
2748,466.795257568359,179.163879394531,0.7603400349617,471.134094238281,182.384948730469,0.998109102249146,449.681488037109,185.144866943359,0.998020052909851,433.138580322266,190.679382324219,0.960762977600098,420.468719482422,193.139633178711,0.885551035404205,423.082153320312,177.380813598633,0.971144020557404,462.370788574219,174.138549804688,0.00556252617388964
2749,464.575561523438,179.022048950195,0.807345747947693,468.483947753906,183.333709716797,0.998429834842682,448.105407714844,184.898178100586,0.989796340465546,433.78125,190.321517944336,0.908892393112183,419.685180664062,193.024169921875,0.787294089794159,422.436676025391,177.201156616211,0.967052936553955,462.372833251953,175.902923583984,0.0073745776899159
2750,462.745910644531,178.736022949219,0.85333913564682,466.345397949219,183.291717529297,0.998514592647552,445.974151611328,185.369644165039,0.985814809799194,432.437438964844,190.66145324707,0.825972080230713,418.974456787109,192.794555664062,0.675763309001923,421.885314941406,176.935455322266,0.959198594093323,461.854797363281,176.900939941406,0.00742684723809361
2751,461.97119140625,178.888381958008,0.887113213539124,465.154174804688,183.157348632812,0.998708844184875,444.846740722656,185.722076416016,0.975021362304688,431.088165283203,190.998184204102,0.736944496631622,418.279418945312,192.639633178711,0.60055285692215,421.538421630859,176.740005493164,0.953760981559753,464.986450195312,186.29638671875,0.00654983054846525
2752,461.797943115234,179.306564331055,0.852934718132019,464.133758544922,183.048858642578,0.998001635074615,442.964721679688,185.91487121582,0.904866874217987,431.156433105469,190.431518554688,0.499739855527878,418.851593017578,192.351745605469,0.358732283115387,421.096862792969,177.0498046875,0.888477087020874,464.086364746094,185.579406738281,0.0073584271594882
2753,460.695770263672,179.226608276367,0.829674541950226,463.061859130859,182.735443115234,0.997874855995178,443.690521240234,186.156509399414,0.961147725582123,430.454284667969,190.110748291016,0.643154859542847,418.606140136719,192.194290161133,0.478717118501663,420.819671630859,176.442184448242,0.931821048259735,463.342956542969,185.08659362793,0.00735247740522027
2754,460.157806396484,178.797012329102,0.841384887695312,462.538055419922,182.221984863281,0.998153507709503,443.123260498047,185.753982543945,0.939154505729675,428.969390869141,189.292556762695,0.563561201095581,418.791290283203,191.856460571289,0.385001242160797,420.474731445312,176.478073120117,0.908748984336853,462.672271728516,184.606231689453,0.0075710229575634
2755,460.147186279297,178.884078979492,0.835812032222748,462.387451171875,182.154190063477,0.997791409492493,442.823852539062,185.986328125,0.931985855102539,430.062591552734,190.209671020508,0.503623902797699,418.742248535156,192.065490722656,0.338593184947968,420.284393310547,176.854431152344,0.898412525653839,462.560943603516,184.705612182617,0.00652188714593649
2756,460.095031738281,178.617523193359,0.832251369953156,462.273681640625,182.136444091797,0.997837841510773,442.434265136719,185.866546630859,0.911760032176971,430.125610351562,189.98844909668,0.476221114397049,417.634094238281,192.0703125,0.323123067617416,420.171478271484,176.849472045898,0.880064010620117,462.527313232422,184.766174316406,0.0071159522049129
2757,459.001678466797,178.19580078125,0.814964652061462,461.328552246094,181.61474609375,0.997532606124878,440.984588623047,186.492919921875,0.862886607646942,429.802795410156,189.987060546875,0.471444815397263,417.053833007812,192.380676269531,0.31952503323555,419.578948974609,176.986907958984,0.868320465087891,461.435516357422,184.350769042969,0.00673421984538436
2758,458.434265136719,178.501739501953,0.790516376495361,460.74365234375,181.57258605957,0.996340930461884,441.155609130859,187.401458740234,0.760743141174316,430.298034667969,190.017700195312,0.336606979370117,417.489288330078,192.044387817383,0.275412380695343,419.840759277344,177.093658447266,0.803683936595917,461.587799072266,184.770721435547,0.00530884740874171
2759,458.458862304688,178.86604309082,0.788305938243866,460.791381835938,181.670043945312,0.995729386806488,441.729766845703,188.033599853516,0.810863316059113,430.504760742188,190.275894165039,0.369539082050323,417.549041748047,191.978302001953,0.250945091247559,420.030059814453,177.363571166992,0.800588250160217,461.920379638672,184.920867919922,0.00544223934412003
2760,457.051849365234,178.972839355469,0.747530341148376,459.8349609375,182.158996582031,0.990710914134979,444.966949462891,189.026763916016,0.49256044626236,431.954223632812,191.00651550293,0.0998605638742447,419.122680664062,190.906341552734,0.0834840536117554,421.073303222656,176.979064941406,0.509703755378723,461.425689697266,185.087020874023,0.00429411232471466
2761,456.9443359375,179.550521850586,0.743300437927246,459.841217041016,183.110336303711,0.988240480422974,445.125518798828,189.584808349609,0.470286041498184,429.075256347656,191.31867980957,0.0546669736504555,419.638702392578,190.892044067383,0.05760433152318,421.645355224609,176.80534362793,0.343336194753647,461.494476318359,185.308563232422,0.00446570385247469
2762,456.357604980469,179.147338867188,0.725345194339752,459.617797851562,184.322158813477,0.979100048542023,449.574462890625,188.204620361328,0.218728914856911,469.945037841797,188.190979003906,0.0267411340028048,457.540161132812,179.039138793945,0.022371631115675,423.639953613281,176.097869873047,0.154546558856964,461.159027099609,185.902816772461,0.00348910479806364
2763,455.656921386719,180.410705566406,0.691767930984497,459.927703857422,185.1953125,0.969966769218445,451.469665527344,188.843826293945,0.136665061116219,471.055633544922,189.252777099609,0.0336807183921337,456.467895507812,182.685272216797,0.0408026017248631,425.817687988281,175.64289855957,0.086464948952198,460.175323486328,186.968811035156,0.00291226268745959
2764,456.099639892578,180.672988891602,0.797227561473846,460.437103271484,185.771942138672,0.982674658298492,450.471771240234,189.504745483398,0.170812547206879,436.880310058594,191.58723449707,0.0171479061245918,456.332946777344,183.464141845703,0.0146252252161503,424.478363037109,176.162811279297,0.0802406966686249,460.662750244141,187.42887878418,0.00347243901342154
2765,455.969757080078,180.672744750977,0.787941038608551,460.342041015625,185.932052612305,0.982801616191864,450.466369628906,189.304321289062,0.168862730264664,436.744445800781,191.412002563477,0.0214872620999813,456.362396240234,183.415710449219,0.0204827953130007,424.598999023438,176.000991821289,0.128986328840256,460.553924560547,187.505569458008,0.00352008012123406
2766,454.880584716797,180.903305053711,0.823310494422913,459.37451171875,186.485458374023,0.985694587230682,447.721008300781,190.044631958008,0.131300911307335,436.309936523438,191.249374389648,0.0230042655020952,457.328887939453,180.246231079102,0.0305292438715696,424.938079833984,175.996170043945,0.133786559104919,460.295257568359,187.821426391602,0.00336075061932206
2767,454.549102783203,181.722686767578,0.830993890762329,460.040405273438,187.621215820312,0.985793888568878,446.549194335938,189.448516845703,0.091713972389698,436.676239013672,191.489791870117,0.0272168572992086,456.98046875,180.588638305664,0.0315765403211117,425.544189453125,175.903366088867,0.0975310951471329,459.667907714844,188.955902099609,0.00332794315181673
2768,453.915344238281,181.775360107422,0.887443423271179,459.501647949219,188.738632202148,0.985698401927948,447.099792480469,188.997512817383,0.0745871067047119,436.610961914062,191.55500793457,0.0242575816810131,456.580627441406,180.090560913086,0.0176920667290688,425.004577636719,176.193801879883,0.106606915593147,459.285888671875,189.356399536133,0.00407330691814423
2769,453.619201660156,181.931610107422,0.907437980175018,460.302185058594,189.556610107422,0.986168205738068,449.780456542969,189.423690795898,0.0459419153630733,437.531524658203,191.889846801758,0.0175488349050283,456.418853759766,180.440170288086,0.0189923346042633,425.605773925781,176.136123657227,0.0799200609326363,459.303375244141,189.771453857422,0.00438085338100791
2770,453.270141601562,182.19026184082,0.926338374614716,460.619567871094,190.227005004883,0.987522423267365,448.296966552734,188.814865112305,0.0418783351778984,437.791900634766,191.849090576172,0.017043624073267,436.201293945312,184.246032714844,0.0195819288492203,425.989074707031,176.153396606445,0.0806675627827644,459.521423339844,190.153228759766,0.00436133192852139
2771,453.904357910156,182.633743286133,0.944045066833496,461.299285888672,190.797927856445,0.990288734436035,447.872314453125,188.768478393555,0.100025966763496,436.013946533203,192.016082763672,0.0355883613228798,421.100463867188,191.87841796875,0.0246837045997381,424.347381591797,176.692260742188,0.163813680410385,460.442687988281,190.735000610352,0.00432785972952843
2772,452.519134521484,183.320449829102,0.956288993358612,460.506744384766,190.953170776367,0.991010546684265,448.315551757812,188.743011474609,0.0587970688939095,436.634948730469,191.854095458984,0.0352749675512314,434.100463867188,184.903701782227,0.0293624605983496,424.616180419922,177.202728271484,0.151182934641838,461.188140869141,191.696487426758,0.00612965645268559
2773,453.283233642578,183.20378112793,0.949303090572357,462.014465332031,193.027786254883,0.987247109413147,458.560455322266,190.811874389648,0.0158193558454514,462.268585205078,192.555068969727,0.00925490073859692,436.790374755859,184.732177734375,0.0182249546051025,426.491149902344,177.3359375,0.0568809881806374,462.491119384766,193.09814453125,0.0107520539313555
2774,452.986053466797,184.003494262695,0.926309704780579,462.474395751953,193.53271484375,0.986240804195404,452.210601806641,191.426574707031,0.0125814825296402,461.948822021484,192.769058227539,0.00925423949956894,451.223419189453,180.87060546875,0.0182513762265444,426.985137939453,176.917953491211,0.0567437224090099,462.938568115234,193.333587646484,0.0111567946150899
2775,453.704040527344,184.981781005859,0.920463979244232,465.623901367188,193.736618041992,0.982724964618683,458.532867431641,192.628112792969,0.0121367378160357,462.041625976562,194.017684936523,0.0090830884873867,451.368865966797,181.421081542969,0.0214479919523001,427.335876464844,177.35823059082,0.0504474267363548,463.650695800781,193.836822509766,0.010813214816153
2776,454.979766845703,186.668350219727,0.938190519809723,465.825622558594,194.300338745117,0.989791989326477,453.919891357422,192.364532470703,0.0186270996928215,461.302856445312,194.944808959961,0.00799434911459684,450.997619628906,182.115127563477,0.0189329143613577,426.460784912109,177.584060668945,0.081451915204525,464.019805908203,193.721633911133,0.00928470119833946
